Incident ID,Incident Date/Time,Agency,Incident Type,Town of Incident,County of Incident,County of Arrest,Arrest Statute,Arresting Agency,Arrestee Gender,Arrestee Age,Count
13D101142,04/18/2013 07:47:00 PM,VSP: Rockingham,Accident - Property|Drive/Operate Under Influence|DLS,Weathersfield,Windsor,Windsor,23V1201A3#1,VSP: Rockingham,Male,46,1
13B300693,04/18/2013 11:12:00 PM,VSP: Bradford,Drive/Operate Under Influence|DLS|Accident - Injury,Bradford,Orange,Orange,23V1201,VSP: Bradford,Male,48,1
13B101267,04/19/2013 11:02:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Danville,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,54,1
13B101267,04/19/2013 11:02:00 PM,VSP: Saint Johnsbury,Accident - Property|Drive/Operate Under Influence,Danville,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,54,1
13C102224,04/21/2013 02:49:00 AM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence|Accident - Property,West Rutland,Rutland,Rutland,23V1201,VSP: Rutland,Male,23,1
13A201793,04/24/2013 03:00:00 AM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence,Highgate,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,50,1
13A101592,04/27/2013 02:58:00 AM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Richmond,Chittenden,Chittenden,23V1201,VSP: Williston,Male,19,1
13C102361,04/27/2013 04:24:00 PM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence|C&N Operation|Drugs - Possession,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Female,26,1
13C201388,04/28/2013 02:22:00 PM,VSP: New Haven,Accident - Injury|Drive/Operate Under Influence|DLS,Starksboro,Addison,Addison,23V1201,VSP: New Haven,Male,59,1
13D301722,05/01/2013 08:44:00 PM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence,Barnard,Windsor,Windsor,23V1201,VSP: Royalton,Male,47,1
13B101436,05/02/2013 03:22:00 AM,VSP: Saint Johnsbury,Other|Accident - Injury|Liquor Violations|Violate Conditions of Release|Accident - Property|DLS|C&N Operation|Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201A1#2,VSP: Saint Johnsbury,Male,20,1
13B101464,05/03/2013 11:16:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Lyndon,Caledonia,Caledonia,23V1201A1#2,VSP: Saint Johnsbury,Male,33,1
13C102502,05/04/2013 02:32:00 AM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence|Accident - Property,Mount Holly,Rutland,Rutland,23V1201,VSP: Rutland,Male,22,1
13A301778,05/05/2013 10:17:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Injury,Orange,Orange,Orange,23V1201B1#1/R,VSP: Middlesex,Male,23,1
13A301797,05/07/2013 12:20:00 AM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Fayston,Washington,Washington,23V1201,VSP: Middlesex,Male,25,1
13C102585,05/07/2013 11:42:00 PM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence,Wallingford,Rutland,Rutland,23V1201,VSP: Rutland,Male,40,1
13B101532,05/09/2013 01:30:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Injury|Drugs - Other,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,23,1
13B101537,05/09/2013 04:25:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|C&N Operation|Accident - Property|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,51,1
13B101543,05/10/2013 01:54:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|False Information to Police|Accident - Property|C&N Operation|Attempting to Elude Police|DLS,Sheffield,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,25,1
13C201538,05/10/2013 02:19:00 AM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence,Bristol,Addison,Addison,23V1201,VSP: New Haven,Female,29,1
13A101832,05/14/2013 10:32:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence|Other|Traffic Stop|Traffic Stop,Unknown,Unknown,Unknown,23V1201,VSP: Williston,Male,36,1
13D301981,05/15/2013 08:39:00 PM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence,Brookfield,Orange,Orange,23V1201,VSP: Royalton,Male,44,1
13D101481,05/18/2013 06:30:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Accident - Injury,Rockingham,Windham,Windham,23V1201,VSP: Rockingham,Male,33,1
13A301960,05/18/2013 06:46:00 PM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Warren,Washington,Washington,23V1201,VSP: Middlesex,Male,66,1
13C301303,05/18/2013 07:32:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Injury,Rupert,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,25,1
13B201589,05/18/2013 10:15:00 PM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence,Glover,Orleans,Orleans,23V1201,VSP: Derby,Male,39,1
13A101907,05/19/2013 01:28:00 AM,VSP: Williston,Accident - Property|Drive/Operate Under Influence|Traffic Stop,Richmond,Chittenden,Chittenden,23V1201,VSP: Williston,Male,24,1
13C201699,05/22/2013 03:18:00 AM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence|C&N Operation|Traffic Stop|Liquor Violations,Waltham,Addison,Addison,23V1201,VSP: New Haven,Female,21,1
13D201362,05/22/2013 08:59:00 AM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence|Disorderly Conduct,Marlboro,Windham,Windham,23V1201A2#3,VSP: Brattleboro,Male,56,1
13B101758,05/26/2013 02:05:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Female,25,1
13C201816,05/30/2013 04:28:00 PM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property|C&N Operation|Disorderly Conduct|Other|Drugs - Other,Bristol,Addison,Addison,23V1201,VSP: New Haven,Female,23,1
13D302280,06/02/2013 09:31:00 PM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence|Drugs - Possession,Rochester,Windsor,Windsor,23V1201,VSP: Royalton,Male,50,1
13B201766,06/03/2013 07:00:00 PM,VSP: Derby,Drive/Operate Under Influence|Accident - Property,Brownington,Orleans,Orleans,23V1201,VSP: Derby,Male,51,1
13B101876,06/03/2013 11:35:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Injury|Drugs - Other|Disorderly Conduct,Lyndon,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,26,1
13D201496,06/04/2013 06:43:00 PM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence|Other,Guilford,Windham,Windham,23V1201A3#1,VSP: Brattleboro,Female,50,1
13C103155,06/05/2013 11:54:00 PM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence,Danby,Rutland,Rutland,23V1201,VSP: Rutland,Male,26,1
13A302257,06/07/2013 12:37:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,East Montpelier,Washington,Washington,23V1201,VSP: Middlesex,Male,60,1
13B301079,06/07/2013 10:55:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property,Bradford,Orange,Orange,23V1201,VSP: Bradford,Female,16,1
13B301081,06/07/2013 11:24:00 PM,VSP: Bradford,Accident - Property|Drugs - Possession|Drugs - Other|Drive/Operate Under Influence|Other,Fairlee,Orange,Orange,23V1201,VSP: Bradford,Male,39,1
13A102177,06/08/2013 03:33:00 AM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Bolton,Chittenden,Chittenden,23V1201,VSP: Williston,Female,39,1
13C301505,06/08/2013 04:39:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property|Under the Influence Drugs/Alcohol|Traffic Stop,Dorset,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,22,1
13C201935,06/09/2013 02:22:00 AM,VSP: New Haven,DLS|Drive/Operate Under Influence|Accident - Property,Waltham,Addison,Addison,23V1201,VSP: New Haven,Male,25,1
13C103231,06/10/2013 04:29:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property|C&N Operation|Violate Conditions of Release|Intoxicated Person,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Female,37,1
13D302540,06/16/2013 12:19:00 AM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence|C&N Operation,Sharon,Windsor,Windsor,23V1201,VSP: Royalton,Male,26,1
13A102281,06/16/2013 03:50:00 PM,VSP: Williston,Accident - Property|Aggravated Assault|C&N Operation|Accident - Property|Drive/Operate Under Influence,Richmond,Chittenden,Chittenden,23V1201A1#2,VSP: Williston,Female,34,1
13B201950,06/18/2013 01:15:00 AM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence|DLS,Coventry,Orleans,Orleans,23V1201,VSP: Derby,Male,46,1
13D302577,06/18/2013 02:25:00 AM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property,Randolph,Orange,Orange,23V1201,VSP: Royalton,Male,27,1
13D201638,06/19/2013 04:33:00 PM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence|Accident - Property,Dummerston,Windham,Windham,23V1201A1#2,VSP: Brattleboro,Male,29,1
13D302615,06/20/2013 02:56:00 AM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property,Unknown,Unknown,Unknown,23V1201,VSP: Royalton,Male,23,1
13C202080,06/20/2013 10:22:00 PM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Orwell,Addison,Addison,23V1201,VSP: New Haven,Female,37,1
13B102081,06/21/2013 12:15:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,27,1
13A102359,06/21/2013 01:30:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Huntington,Chittenden,Chittenden,23V1201,VSP: Williston,Female,53,1
13A102363,06/21/2013 02:44:00 PM,VSP: Williston,Accident - Property|C&N Operation|Drive/Operate Under Influence,Milton,Chittenden,Chittenden,23V1201,VSP: Williston,Male,52,1
13A102375,06/22/2013 12:54:00 AM,VSP: Williston,Drive/Operate Under Influence|Accident - Property|C&N Operation|Attempting to Elude Police,Unknown,Unknown,Unknown,23V1201A1#3+1,VSP: Williston,Male,42,1
13B301179,06/22/2013 02:30:00 AM,VSP: Bradford,Accident - Injury|Drive/Operate Under Influence,Ryegate,Caledonia,Caledonia,23V1201,VSP: Bradford,Male,18,1
13C202100,06/22/2013 07:43:00 PM,VSP: New Haven,Drive/Operate Under Influence|Traffic Stop|C&N Operation|Accident - Property|Traffic Stop,Orwell,Addison,Addison,23V1201,VSP: New Haven,Male,40,1
13C103497,06/23/2013 02:59:00 PM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence|C&N Operation,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,34,1
13A202728,06/23/2013 10:30:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|C&N Operation|Accident - Injury,Alburgh,Grand Isle,Grand Isle,23V1201,VSP: Saint Albans,Male,24,1
13A102411,06/24/2013 09:39:00 AM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Jericho,Chittenden,Chittenden,23V1201,VSP: Williston,Male,45,1
13A202731,06/24/2013 10:48:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Alburgh,Grand Isle,Grand Isle,23V1201,VSP: Saint Albans,Male,31,1
13A302550,06/27/2013 01:55:00 AM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Warren,Washington,Washington,23V1201,VSP: Middlesex,Male,33,1
13B301217,06/27/2013 06:59:00 PM,VSP: Bradford,Criminal Mischief|Drive/Operate Under Influence|Aggravated Assault|Child Abuse/Neglect/Cruelty|Accident - Property,Newbury,Orange,Orange,23V1201,VSP: Bradford,Male,37,1
13C301768,06/30/2013 07:51:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Pownal,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,34,1
13B301251,07/02/2013 12:15:00 AM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property,Bradford,Orange,Orange,23V1201,VSP: Bradford,Male,26,1
13A102533,07/02/2013 05:43:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Williston,Female,31,1
13A302630,07/02/2013 10:30:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Middlesex,Washington,Washington,23V1201,VSP: Middlesex,Male,30,1
13C301811,07/03/2013 08:18:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Pownal,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,49,1
13D201799,07/03/2013 08:30:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Accident - Property,Newfane,Windham,Windham,23V1201A2#2,VSP: Brattleboro,Female,36,1
13C202235,07/03/2013 11:19:00 PM,VSP: New Haven,Accident - Injury|K9|Drive/Operate Under Influence|DLS|Accident - Property,Orwell,Addison,Addison,23V1201,VSP: New Haven,Male,46,1
13A202922,07/04/2013 06:25:00 AM,VSP: Saint Albans,Accident - Injury|Drive/Operate Under Influence|C&N Operation,Milton,Chittenden,Chittenden,23V1201,VSP: Saint Albans,Female,26,1
13B102269,07/04/2013 04:40:00 PM,VSP: Saint Johnsbury,Accident - Injury|Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,64,1
13B301273,07/04/2013 10:36:00 PM,VSP: Bradford,Accident - Injury|Drive/Operate Under Influence,Newbury,Orange,Orange,23V1201,VSP: Bradford,Male,33,1
13C202264,07/06/2013 02:52:00 PM,VSP: New Haven,Accident - Injury|Traffic Stop|Drive/Operate Under Influence|Under the Influence Drugs/Alcohol,Bristol,Addison,Addison,23V1201,VSP: New Haven,Female,43,1
13D102073,07/06/2013 08:36:00 PM,VSP: Rockingham,Accident - Injury|Drive/Operate Under Influence,Weston,Windsor,Windsor,23V1201A2#2,VSP: Rockingham,Male,26,1
13D302944,07/08/2013 11:45:00 PM,VSP: Royalton,Accident - Property|Other|Drive/Operate Under Influence,Bethel,Windsor,Windsor,23V1201,VSP: Royalton,Male,20,1
13C103873,07/09/2013 04:46:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,West Rutland,Rutland,Rutland,23V1201,VSP: Rutland,Female,21,1
13C202340,07/11/2013 10:33:00 PM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Salisbury,Addison,Addison,23V1201,VSP: New Haven,Female,60,1
13C301928,07/13/2013 02:00:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Dorset,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,34,1
13D303093,07/16/2013 07:50:00 PM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Royalton,Female,50,1
13C104064,07/16/2013 10:48:00 PM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence,Poultney,Rutland,Rutland,23V1201,VSP: Rutland,Male,22,1
13D303138,07/19/2013 05:13:00 AM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property|Accident - Property,Randolph,Orange,Orange,23V1201,VSP: Royalton,Male,32,1
13D201992,07/19/2013 06:00:00 PM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence,Guilford,Windham,Windham,23V1205,VSP: Brattleboro,Male,36,1
13C202458,07/19/2013 10:13:00 PM,VSP: New Haven,Accident - Injury|Drive/Operate Under Influence,Salisbury,Addison,Addison,23V1201,VSP: New Haven,Male,23,1
13A302930,07/20/2013 12:05:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Middlesex,Washington,Washington,23V1201,VSP: Middlesex,Male,52,1
13B202428,07/21/2013 01:35:00 AM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence,Barton,Orleans,Orleans,23V1201,VSP: Derby,Male,54,1
13A303006,07/23/2013 06:00:00 PM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Marshfield,Washington,Washington,23V1201,VSP: Middlesex,Female,29,1
13A303060,07/26/2013 11:18:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Injury,East Montpelier,Washington,Washington,23V1201,VSP: Middlesex,Male,46,1
13A303062,07/26/2013 11:48:00 PM,VSP: Middlesex,Recreational Vehicle Incident/Violation|Drive/Operate Under Influence|Accident - Injury|DLS,Roxbury,Washington,Washington,23V1201,VSP: Middlesex,Male,55,1
13A203313,07/28/2013 12:52:00 AM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence|C&N Operation,Fairfield,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,25,1
13A203314,07/28/2013 01:50:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Fairfax,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,20,1
13B102638,07/28/2013 03:10:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Injury,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,21,1
13C104308,07/28/2013 03:21:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Injury,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,22,1
13D102337,07/28/2013 04:46:00 PM,VSP: Rockingham,Accident - Injury|Drive/Operate Under Influence,Westminster,Windham,Windham,23V1201A3#1,VSP: Rockingham,Female,24,1
13A203330,07/28/2013 08:25:00 PM,VSP: Saint Albans,Accident - Injury|Drive/Operate Under Influence|C&N Operation|Liquor Violations,Unknown,Unknown,Unknown,23V1201,VSP: Saint Albans,Male,23,1
13B202535,07/28/2013 09:30:00 PM,VSP: Derby,Accident - Property|Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Derby,Male,65,1
13B102654,07/30/2013 12:25:00 AM,VSP: Saint Johnsbury,Accident - Property|Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,26,1
13B102679,07/31/2013 10:25:00 PM,VSP: Saint Johnsbury,Accident - Injury|Drive/Operate Under Influence,Danville,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,44,1
13D202155,08/02/2013 08:50:00 PM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence|DLS|Traffic Stop,Guilford,Windham,Windham,23V1201,VSP: Brattleboro,Male,55,1
13A203449,08/04/2013 05:13:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Swanton,Franklin,Franklin,23V1201B1#1/R,VSP: Saint Albans,Male,49,1
13D303428,08/04/2013 07:36:00 PM,VSP: Royalton,Traffic Stop|Other|Drive/Operate Under Influence|Attempting to Elude Police|Accident - Property,Brookfield,Orange,Orange,23V1201,VSP: Royalton,Male,51,1
13D102450,08/06/2013 09:52:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Accident - Injury,Chester,Windsor,Windsor,23V1201A1#3,VSP: Rockingham,Female,33,1
13A103107,08/08/2013 07:00:00 PM,VSP: Williston,Accident - Injury|Other|Drive/Operate Under Influence,Elmore,Lamoille,Lamoille,23V1201,VSP: Williston,Male,33,1
13A303279,08/09/2013 06:30:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Moretown,Washington,Washington,23V1201,VSP: Middlesex,Male,32,1
13A303291,08/10/2013 01:00:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,31,1
13C302256,08/10/2013 06:04:00 AM,VSP: Shaftsbury,Accident - Injury|Drive/Operate Under Influence,Shaftsbury,Bennington,Bennington,23V1201A2#2,VSP: Shaftsbury,Female,33,1
13D303542,08/12/2013 04:59:00 PM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence|DLS|C&N Operation|Violate Conditions of Release|Violate Conditions of Release|Violate Conditions of Release|False Information to Police,Hartford,Windsor,Windsor,23V1201,VSP: Royalton,Male,26,1
13A303326,08/13/2013 12:40:00 PM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Warren,Washington,Washington,23V1201,VSP: Middlesex,Male,30,1
13D303580,08/15/2013 02:27:00 AM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence|Liquor Violations,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Male,21,1
13B102839,08/15/2013 03:44:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,36,1
13D202280,08/16/2013 01:56:00 AM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Marlboro,Windham,Windham,23V1201,VSP: Brattleboro,Male,27,1
13C302333,08/16/2013 09:25:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Arlington,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,30,1
13C302334,08/16/2013 09:46:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property|DLS,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,51,1
13C202838,08/17/2013 01:23:00 AM,VSP: New Haven,Accident - Injury|Drive/Operate Under Influence,Salisbury,Addison,Addison,23V1201,VSP: New Haven,Male,27,1
13D303631,08/17/2013 09:05:00 PM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property|False Information to Police|Impeding a Public Officer|Accident - Property,Hartland,Windsor,Windsor,23V1201,VSP: Royalton,Male,42,1
13B202826,08/18/2013 01:00:00 AM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence,Irasburg,Orleans,Orleans,23V1201,VSP: Derby,Male,45,1
13A103220,08/18/2013 01:01:00 AM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Charlotte,Chittenden,Chittenden,23V1201,VSP: Williston,Male,29,1
13C104782,08/21/2013 02:41:00 AM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence,Ira,Rutland,Rutland,23V1201,VSP: Rutland,Male,49,1
13D102615,08/21/2013 04:41:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Accident - Property,Windham,Windham,Windham,23V1201A1#2,VSP: Rockingham,Male,64,1
13B301724,08/21/2013 06:36:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property,Newbury,Orange,Orange,23V1201,VSP: Bradford,Female,20,1
