Incident ID,Incident Date/Time,Agency,Incident Type,Town of Incident,County of Incident,County of Arrest,Arrest Statute,Arresting Agency,Arrestee Gender,Arrestee Age,Count
13A100740,02/23/2013 01:19:00 AM,VSP: Williston,Drive/Operate Under Influence,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Male,52,1
13D300777,02/23/2013 03:02:00 AM,VSP: Royalton,Drive/Operate Under Influence,Woodstock,Windsor,Windsor,23V1201,VSP: Royalton,Male,27,1
13A200897,02/23/2013 08:09:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence,Highgate,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,49,1
13C200666,02/23/2013 09:31:00 PM,VSP: New Haven,Drive/Operate Under Influence|C&N Operation|Liquor Violations|Drugs - Possession|False Information to Police|Drugs - Other,Monkton,Addison,Addison,23V1201,VSP: New Haven,Male,21,1
13A100749,02/23/2013 11:12:00 PM,VSP: Williston,Drive/Operate Under Influence|Traffic Stop,Williston,Chittenden,Chittenden,23V1201,VSP: Williston,Female,50,1
13B300326,02/24/2013 12:17:00 AM,VSP: Bradford,Drive/Operate Under Influence|K9|Traffic Stop,Bradford,Orange,Orange,23V1201,VSP: Bradford,Male,21,1
13B100642,02/24/2013 01:15:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201A2#1,VSP: Saint Johnsbury,Female,29,1
13A200904,02/24/2013 04:44:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Injury,Sheldon,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,23,1
13A100761,02/24/2013 05:54:00 PM,VSP: Williston,Drive/Operate Under Influence|Arrest on Warrant,Hinesburg,Chittenden,Chittenden,23V1201,VSP: Williston,Male,30,1
13C300543,02/25/2013 01:23:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Injury,Sunderland,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,41,1
13D200516,02/25/2013 11:34:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|DLS,Brookline,Windham,Windham,23V1201A2#2,VSP: Brattleboro,Male,54,1
13C101125,02/26/2013 04:51:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Injury,Clarendon,Rutland,Rutland,23V1201,VSP: Rutland,Male,21,1
13C101125,02/26/2013 04:51:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Injury,Clarendon,Rutland,Rutland,23V1201,VSP: Rutland,Male,20,1
13B100673,02/26/2013 12:54:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201A3#1,VSP: Saint Johnsbury,Female,56,1
13C101144,02/26/2013 11:17:00 PM,VSP: Rutland,Drive/Operate Under Influence,Mendon,Rutland,Rutland,23V1201,VSP: Rutland,Male,27,1
13C101146,02/27/2013 12:43:00 AM,VSP: Rutland,Drive/Operate Under Influence|Traffic Stop|Traffic Stop,Poultney,Rutland,Rutland,23V1201,VSP: Rutland,Female,24,1
13C200724,02/28/2013 06:53:00 PM,VSP: New Haven,Drive/Operate Under Influence,Bristol,Addison,Addison,23V1201,VSP: New Haven,Male,43,1
13C101194,03/01/2013 01:04:00 AM,VSP: Rutland,Drive/Operate Under Influence,Rutland City,Rutland,Rutland,23V1201,VSP: Rutland,Female,24,1
13A200978,03/01/2013 09:19:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,Swanton,Franklin,Franklin,23V1201A3#1,VSP: Saint Albans,Female,28,1
13C300598,03/01/2013 09:42:00 PM,VSP: Shaftsbury,Agency Assist|Traffic Stop|Traffic Stop|DLS|Probation/Parole Violation/Check|Suspicious Activity / Person|Other|Drugs - Other|Drive/Operate Under Influence|Drugs - Possession,Manchester,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,26,1
13C300598,03/01/2013 09:42:00 PM,VSP: Shaftsbury,Drugs - Possession|Drive/Operate Under Influence|Drugs - Other|Other|Suspicious Activity / Person|Probation/Parole Violation/Check|DLS|Traffic Stop|Traffic Stop|Agency Assist,Manchester,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,26,1
13A200987,03/01/2013 10:28:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Swanton,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,29,1
13A300897,03/02/2013 12:50:00 AM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Orange,Orange,Orange,23V1201,VSP: Middlesex,Male,31,1
13A200990,03/02/2013 01:23:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Montgomery,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,32,1
13A200991,03/02/2013 01:53:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,Sheldon,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,27,1
13D200565,03/02/2013 03:30:00 AM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence|Drugs - Possession,Guilford,Windham,Windham,23V1201,VSP: Brattleboro,Male,21,1
13A200993,03/02/2013 12:21:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|DLS,Swanton,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,30,1
13C200747,03/02/2013 08:43:00 PM,VSP: New Haven,Traffic Stop|C&N Operation|Drive/Operate Under Influence|Traffic Stop,Ferrisburgh,Addison,Addison,23V1201,VSP: New Haven,Male,49,1
13C300606,03/03/2013 12:15:00 AM,VSP: Shaftsbury,Drugs - Possession|Drive/Operate Under Influence,Bennington,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,30,1
13A201009,03/03/2013 12:49:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,St. Albans City,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,47,1
13D200575,03/03/2013 01:59:00 AM,VSP: Brattleboro,Drive/Operate Under Influence,Wilmington,Windham,Windham,23V1201,VSP: Brattleboro,Male,27,1
13D300898,03/03/2013 02:20:00 PM,VSP: Royalton,Drive/Operate Under Influence|Other|Drugs - Possession,Sharon,Windsor,Windsor,23V1201,VSP: Royalton,Male,26,1
13A201025,03/03/2013 07:52:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Drugs - Possession|Other,St. Albans City,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,55,1
13A100859,03/03/2013 10:21:00 PM,VSP: Williston,Drive/Operate Under Influence,Williston,Chittenden,Chittenden,23V1201,VSP: Williston,Male,22,1
13C200758,03/03/2013 10:53:00 PM,VSP: New Haven,Traffic Stop|Drugs - Possession|Drive/Operate Under Influence,Bristol,Addison,Addison,23V1201,VSP: New Haven,Male,24,1
13C300619,03/04/2013 01:45:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence,Arlington,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,28,1
13D200584,03/04/2013 04:25:00 PM,VSP: Brattleboro,Drive/Operate Under Influence,Newfane,Windham,Windham,23V1201A2#2,VSP: Brattleboro,Male,34,1
13A201038,03/04/2013 07:00:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Montgomery,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,43,1
13D200588,03/05/2013 03:00:00 AM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence,Brookline,Windham,Windham,23V1201,VSP: Brattleboro,Male,50,1
13C200780,03/05/2013 11:23:00 PM,VSP: New Haven,Other|Drive/Operate Under Influence|Drugs - Possession|Other|Traffic Stop,Vergennes,Addison,Addison,23V1201,VSP: New Haven,Male,23,1
13C200791,03/06/2013 06:37:00 PM,VSP: New Haven,Traffic Stop|Drive/Operate Under Influence|Drugs - Possession|Drugs - Other|Other|Traffic Stop,Lincoln,Addison,Addison,23V1201,VSP: New Haven,Male,32,1
13A201082,03/07/2013 12:05:00 PM,VSP: Saint Albans,Drive/Operate Under Influence,Enosburgh,Franklin,Franklin,23V1201B#3,VSP: Saint Albans,Male,39,1
13B100754,03/07/2013 02:18:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,57,1
13D200606,03/07/2013 06:45:00 PM,VSP: Brattleboro,Drive/Operate Under Influence,Dover,Windham,Windham,23V1201A2#1,VSP: Brattleboro,Male,71,1
13A201108,03/09/2013 01:24:00 AM,VSP: Saint Albans,DLS|Drive/Operate Under Influence,St. Albans City,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,24,1
13A201109,03/09/2013 02:44:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,St. Albans Town,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,26,1
13C200819,03/09/2013 03:02:00 AM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Leicester,Addison,Addison,23V1201,VSP: New Haven,Male,33,1
13D100748,03/09/2013 06:15:00 PM,VSP: Rockingham,Drive/Operate Under Influence,Rockingham,Windham,Windham,23V1201,VSP: Rockingham,Male,42,1
13A201129,03/10/2013 12:51:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,St. Albans Town,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,28,1
13C300678,03/10/2013 12:56:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence,Pownal,Bennington,Bennington,23V1201A1#2,VSP: Shaftsbury,Male,29,1
13A100952,03/10/2013 05:40:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Colchester,Chittenden,Chittenden,23V1201,VSP: Williston,Male,48,1
13A301007,03/10/2013 07:48:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,32,1
13B100781,03/10/2013 10:00:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|DLS|Liquor Violations|Drugs - Other|Other,Sheffield,Caledonia,Caledonia,23V1201B1#2/R,VSP: Saint Johnsbury,Male,20,1
13C101462,03/12/2013 07:58:00 PM,VSP: Rutland,Drive/Operate Under Influence,Clarendon,Rutland,Rutland,23V1201,VSP: Rutland,Female,26,1
13A100975,03/12/2013 09:00:00 PM,VSP: Williston,Drive/Operate Under Influence,Middlesex,Washington,Washington,23V1201,VSP: Williston,Male,44,1
13A301038,03/13/2013 09:00:00 PM,VSP: Middlesex,Drive/Operate Under Influence|C&N Operation,Williamstown,Orange,Orange,23V1201,VSP: Middlesex,Male,60,1
13A301040,03/13/2013 10:41:00 PM,VSP: Middlesex,Drive/Operate Under Influence|DLS|Accident - Injury|Drugs - Possession|Probation/Parole Violation/Check,Calais,Washington,Washington,23V1201,VSP: Middlesex,Male,36,1
13B200763,03/13/2013 11:51:00 PM,VSP: Derby,Traffic Stop|Drive/Operate Under Influence|Aggravated Assault,Derby,Orleans,Orleans,23V1201,VSP: Derby,Female,19,1
13A201189,03/14/2013 03:05:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Saint Albans,Male,25,1
13C101495,03/15/2013 12:35:00 AM,VSP: Rutland,Drive/Operate Under Influence,Rutland City,Rutland,Rutland,23V1201,VSP: Rutland,Male,19,1
13A301063,03/15/2013 04:20:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property|Accident - Property,Berlin,Washington,Washington,23V1201,VSP: Middlesex,Female,36,1
13D200679,03/15/2013 05:13:00 PM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence,Whitingham,Windham,Windham,23V1201,VSP: Brattleboro,Female,44,1
13B300451,03/15/2013 06:34:00 PM,VSP: Bradford,Drive/Operate Under Influence,Thetford,Orange,Orange,23V1201,VSP: Bradford,Male,61,1
13B300453,03/15/2013 10:47:00 PM,VSP: Bradford,Drive/Operate Under Influence,Fairlee,Orange,Orange,23V1201,VSP: Bradford,Male,37,1
13D100807,03/16/2013 12:54:00 AM,VSP: Rockingham,Drive/Operate Under Influence|Accident - Property,Londonderry,Windham,Windham,23V1201,VSP: Rockingham,Male,31,1
13A201236,03/16/2013 02:14:00 AM,VSP: Saint Albans,Accident - Property|Attempting to Elude Police|C&N Operation|Drive/Operate Under Influence|Traffic Stop,St. Albans City,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,19,1
13D100819,03/16/2013 06:22:00 PM,VSP: Rockingham,Drive/Operate Under Influence|C&N Operation,Springfield,Windsor,Windsor,23V1201,VSP: Rockingham,Male,55,1
13B300460,03/16/2013 07:37:00 PM,VSP: Bradford,Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Bradford,Male,56,1
13C300745,03/16/2013 11:04:00 PM,VSP: Shaftsbury,Traffic Stop|Drive/Operate Under Influence,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,51,1
13B300462,03/16/2013 11:38:00 PM,VSP: Bradford,Drive/Operate Under Influence,Fairlee,Orange,Orange,23V1201,VSP: Bradford,Male,39,1
13C200907,03/17/2013 12:10:00 AM,VSP: New Haven,DLS|Traffic Stop|Drive/Operate Under Influence,Panton,Addison,Addison,23V1201,VSP: New Haven,Male,48,1
13B100853,03/17/2013 12:25:00 AM,VSP: Saint Johnsbury,DLS|Drive/Operate Under Influence|Liquor Violations,Lyndon,Caledonia,Caledonia,23V1201B1#2/R,VSP: Saint Johnsbury,Male,20,1
13A201258,03/17/2013 12:41:00 AM,VSP: Saint Albans,Accident - Injury|C&N Operation|Traffic Stop|Drive/Operate Under Influence,Georgia,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,22,1
13A301091,03/17/2013 12:44:00 AM,VSP: Middlesex,Drive/Operate Under Influence|K9|Accident - Property|Accident - Property,Williamstown,Orange,Orange,23V1201,VSP: Middlesex,Female,20,1
13C300746,03/17/2013 01:07:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence,Bennington,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,26,1
13C200908,03/17/2013 01:08:00 AM,VSP: New Haven,Traffic Stop|Drive/Operate Under Influence,New Haven,Addison,Addison,23V1201,VSP: New Haven,Male,64,1
13B200792,03/17/2013 01:13:00 AM,VSP: Derby,Drive/Operate Under Influence,Coventry,Orleans,Orleans,23V1201,VSP: Derby,Male,34,1
13C200909,03/17/2013 01:51:00 AM,VSP: New Haven,C&N Operation|Drive/Operate Under Influence,Ferrisburgh,Addison,Addison,23V1201,VSP: New Haven,Male,52,1
13C300747,03/17/2013 03:01:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Rupert,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,22,1
13C300747,03/17/2013 03:01:00 AM,VSP: Shaftsbury,Accident - Property|Drive/Operate Under Influence,Rupert,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,22,1
13D100826,03/17/2013 04:28:00 PM,VSP: Rockingham,Drive/Operate Under Influence,Cavendish,Windsor,Windsor,23V1201,VSP: Rockingham,Male,30,1
13C101557,03/17/2013 05:59:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Benson,Rutland,Rutland,23V1201,VSP: Rutland,Female,27,1
13D200694,03/17/2013 06:25:00 PM,VSP: Brattleboro,Drive/Operate Under Influence,Guilford,Windham,Windham,23V1201,VSP: Brattleboro,Male,25,1
13B200800,03/17/2013 10:00:00 PM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence,Barton,Orleans,Orleans,23V1201,VSP: Derby,Female,42,1
13D100832,03/17/2013 11:53:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Accident - Property,Andover,Windsor,Windsor,23V1201,VSP: Rockingham,Male,34,1
13C101564,03/18/2013 12:04:00 AM,VSP: Rutland,Drive/Operate Under Influence,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,36,1
13C200924,03/18/2013 01:30:00 PM,VSP: New Haven,Drugs - Possession|Other|Drive/Operate Under Influence|Citizen Assist|Child Abuse/Neglect/Cruelty|Violate Conditions of Release,New Haven,Addison,Addison,23V1201A3#1,VSP: New Haven,Female,25,1
13C200930,03/18/2013 09:43:00 PM,VSP: New Haven,Drive/Operate Under Influence,Cornwall,Addison,Addison,23V1201,VSP: New Haven,Female,43,1
13C101621,03/19/2013 10:29:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property|Traffic Stop,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,29,1
13A301145,03/19/2013 11:06:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Moretown,Washington,Washington,23V1201,VSP: Middlesex,Male,36,1
13A101089,03/20/2013 01:26:00 AM,VSP: Williston,Drive/Operate Under Influence,Westford,Chittenden,Chittenden,23V1201,VSP: Williston,Male,30,1
13A101091,03/20/2013 04:17:00 AM,VSP: Williston,Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1201,VSP: Williston,Male,30,1
13D100866,03/20/2013 11:14:00 PM,VSP: Rockingham,Drive/Operate Under Influence,Rockingham,Windham,Windham,23V1201,VSP: Rockingham,Male,26,1
13C101642,03/20/2013 11:49:00 PM,VSP: Rutland,Drive/Operate Under Influence,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Male,32,1
13C101644,03/21/2013 02:12:00 AM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Male,29,1
13A101121,03/21/2013 06:11:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence|Traffic Stop|Traffic Stop,Underhill,Chittenden,Chittenden,23V1201,VSP: Williston,Female,73,1
13A301178,03/21/2013 11:40:00 PM,VSP: Middlesex,Drive/Operate Under Influence|DLS,Middlesex,Washington,Washington,23V1201,VSP: Middlesex,Female,36,1
13B200839,03/21/2013 11:55:00 PM,VSP: Derby,Drive/Operate Under Influence,Derby,Orleans,Orleans,23V1201,VSP: Derby,Male,23,1
13B300496,03/22/2013 12:59:00 AM,VSP: Bradford,Drive/Operate Under Influence,Bradford,Orange,Orange,23V1201,VSP: Bradford,Female,27,1
13B100904,03/22/2013 01:01:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,22,1
13A301192,03/22/2013 06:42:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Warren,Washington,Washington,23V1201,VSP: Middlesex,Male,57,1
13C300791,03/22/2013 10:30:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence,Bennington,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,22,1
13A201331,03/23/2013 12:42:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,St. Albans City,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,32,1
13A201332,03/23/2013 01:50:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,St. Albans City,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,27,1
13A201334,03/23/2013 02:03:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,St. Albans City,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,37,1
13D200812,03/31/2013 07:32:00 AM,VSP: Brattleboro,Drive/Operate Under Influence,Putney,Windham,Windham,23V1201,VSP: Brattleboro,Male,22,1
13A101143,03/23/2013 10:48:00 PM,VSP: Williston,Drive/Operate Under Influence|C&N Operation|Attempting to Elude Police|Accident - Property|Liquor Violations,Essex,Chittenden,Chittenden,23V1201,VSP: Williston,Male,19,1
13B100935,03/24/2013 02:03:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,27,1
13C200999,03/24/2013 06:38:00 PM,VSP: New Haven,Accident - Injury|Drive/Operate Under Influence|Other,Weybridge,Addison,Addison,23V1201,VSP: New Haven,Female,23,1
13A201361,03/24/2013 11:36:00 PM,VSP: Saint Albans,Drive/Operate Under Influence,St. Albans Town,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,37,1
13C101727,03/25/2013 01:11:00 AM,VSP: Rutland,Drive/Operate Under Influence,Rutland City,Rutland,Rutland,23V1201,VSP: Rutland,Male,22,1
13D200765,03/25/2013 11:33:00 AM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence|C&N Operation|Traffic Stop,Brattleboro,Windham,Windham,23V1201,VSP: Brattleboro,Male,27,1
13C201028,03/26/2013 10:12:00 PM,VSP: New Haven,Drive/Operate Under Influence|Attempting to Elude Police|C&N Operation|Drugs - Possession|Traffic Stop,Orwell,Addison,Addison,23V1201,VSP: New Haven,Male,46,1
13D301207,03/27/2013 02:34:00 PM,VSP: Royalton,Accident - Property|Accident - Property|Drive/Operate Under Influence|Vandalism,Hartland,Windsor,Windsor,23V1201,VSP: Royalton,Male,35,1
13B100985,03/28/2013 01:28:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,25,1
13B300537,03/28/2013 01:30:00 AM,VSP: Bradford,Drive/Operate Under Influence|Citizen Assist|False Information to Police,Unknown,Unknown,Unknown,23V1201,VSP: Bradford,Male,24,1
13B300537,03/28/2013 01:30:00 AM,VSP: Bradford,Drive/Operate Under Influence|Citizen Assist|False Information to Police,Unknown,Unknown,Unknown,23V1201,VSP: Bradford,Male,22,1
13B100994,03/28/2013 05:25:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,64,1
13A101201,03/29/2013 12:58:00 AM,VSP: Williston,Drive/Operate Under Influence|DLS|Traffic Stop|Other|Drugs - Possession,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Male,25,1
13B101000,03/29/2013 01:59:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|C&N Operation|DLS,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,27,1
13A301284,03/29/2013 11:48:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Warren,Washington,Washington,23V1201,VSP: Middlesex,Male,34,1
13C300850,03/30/2013 12:16:00 AM,VSP: Shaftsbury,Suspicious Activity / Person|Other|Drugs - Possession|Under the Influence Drugs/Alcohol|Drive/Operate Under Influence|Traffic Stop|Drugs - Other,Shaftsbury,Bennington,Bennington,23V1201A3#1,VSP: Shaftsbury,Female,17,1
13A201430,03/30/2013 01:04:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,Fairfield,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,33,1
13A201432,03/30/2013 01:49:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,St. Albans Town,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,39,1
13B101013,03/30/2013 02:00:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lunenburg,Essex,Essex,23V1201A1#1,VSP: Saint Johnsbury,Male,24,1
13B101022,03/30/2013 08:00:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Barnet,Caledonia,Caledonia,23V1201A2#2,VSP: Saint Johnsbury,Male,53,1
13A201437,03/30/2013 03:15:00 PM,VSP: Saint Albans,Accident - Property|Accident - Property|Drive/Operate Under Influence|DLS,Fairfield,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,46,1
13D100954,03/30/2013 08:38:00 PM,VSP: Rockingham,Drive/Operate Under Influence,Chester,Windsor,Windsor,23V1201,VSP: Rockingham,Female,22,1
